objectid,parcelcount,combinedvaccount,combinedvacpercentage,date_update,Shape__Area,Shape__Length
10895,5,0,0,2025/11/30 00:00:00+00,211.5859375,71.023661687962
10896,45,0,0,2025/11/30 00:00:00+00,12686.12109375,567.144473287185
10897,65,0,0,2025/11/30 00:00:00+00,144880.75,1808.80588321512
10898,4,0,0,2025/11/30 00:00:00+00,411.3671875,81.7791289445904
10899,17,2,11.76470588,2025/11/30 00:00:00+00,1794.1953125,223.639462778696
10900,8,0,0,2025/11/30 00:00:00+00,1099.19140625,137.912139536066
10901,30,0,0,2025/11/30 00:00:00+00,23954.9296875,1088.60134686484
10902,18,0,0,2025/11/30 00:00:00+00,4411.9765625,301.466926657204
10903,45,0,0,2025/11/30 00:00:00+00,15994.609375,524.080492774301
10904,35,4,11.42857143,2025/11/30 00:00:00+00,4024.51953125,333.385486559689
10905,15,0,0,2025/11/30 00:00:00+00,4001.9453125,268.957816929892
10906,41,0,0,2025/11/30 00:00:00+00,23138.87109375,766.671785877324
10907,35,1,2.85714286,2025/11/30 00:00:00+00,7272.73828125,531.258571358776
10908,19,0,0,2025/11/30 00:00:00+00,17919.62109375,708.03259481792
10909,39,4,10.25641026,2025/11/30 00:00:00+00,7752.0078125,571.125217271069
10910,14,2,14.28571429,2025/11/30 00:00:00+00,3234.94140625,251.097920911689
10911,35,0,0,2025/11/30 00:00:00+00,7939.39453125,595.545961553554
10912,43,3,6.97674419,2025/11/30 00:00:00+00,11195.03125,696.377038632995
10913,22,2,9.09090909,2025/11/30 00:00:00+00,67348.0546875,1049.40547574965
10914,64,0,0,2025/11/30 00:00:00+00,19582.6640625,655.358403324643
10915,2,0,0,2025/11/30 00:00:00+00,560.2421875,98.1007589443099
10916,15,2,13.33333333,2025/11/30 00:00:00+00,4229.44921875,361.741513712268
10917,18,4,22.22222222,2025/11/30 00:00:00+00,6490.94140625,508.479415355886
10918,53,4,7.54716981,2025/11/30 00:00:00+00,8193.28515625,626.030323981529
10919,66,0,0,2025/11/30 00:00:00+00,10604.19921875,790.705021968962
10920,35,7,20,2025/11/30 00:00:00+00,5183.76953125,451.728979985249
10921,19,0,0,2025/11/30 00:00:00+00,12868.9609375,567.590002922277
10922,23,0,0,2025/11/30 00:00:00+00,6734.37109375,341.520836979502
10923,58,0,0,2025/11/30 00:00:00+00,11556.51171875,516.080517566089
10924,27,1,3.7037037,2025/11/30 00:00:00+00,5436.68359375,387.18580971568
10925,96,0,0,2025/11/30 00:00:00+00,48362.11328125,1179.98589161483
10926,11,1,9.09090909,2025/11/30 00:00:00+00,1505.11328125,176.868218271491
10927,11,0,0,2025/11/30 00:00:00+00,4516.03515625,429.34558684622
10928,17,0,0,2025/11/30 00:00:00+00,1877.68359375,239.281909068572
10929,28,0,0,2025/11/30 00:00:00+00,3437.71875,319.143064573345
10930,66,1,1.51515152,2025/11/30 00:00:00+00,9798.46875,494.579144864061
10931,38,2,5.26315789,2025/11/30 00:00:00+00,15138.26953125,766.709340822373
10932,47,0,0,2025/11/30 00:00:00+00,17007.62890625,568.406845834147
10933,16,0,0,2025/11/30 00:00:00+00,1991.6796875,227.867290324319
10934,10,0,0,2025/11/30 00:00:00+00,1385.3125,161.671094479757
10935,11,0,0,2025/11/30 00:00:00+00,5495.63671875,424.206955424759
10936,50,0,0,2025/11/30 00:00:00+00,46901.80859375,1273.43864375366
10937,19,0,0,2025/11/30 00:00:00+00,21641.8828125,643.3363291146
10938,29,1,3.44827586,2025/11/30 00:00:00+00,3224.9140625,398.463481952146
10939,6,1,16.66666667,2025/11/30 00:00:00+00,1068.375,131.525812340933
10940,41,1,2.43902439,2025/11/30 00:00:00+00,12723,476.377402272028
10941,59,0,0,2025/11/30 00:00:00+00,18527.22265625,549.164866163876
10942,28,17,60.71428571,2025/11/30 00:00:00+00,9818.64453125,616.487484676362
10943,11,0,0,2025/11/30 00:00:00+00,2233.6015625,208.761488578364
10944,10,1,10,2025/11/30 00:00:00+00,2069.6171875,192.736039110452
10945,14,1,7.14285714,2025/11/30 00:00:00+00,3827.55078125,274.106639030645
10946,36,1,2.77777778,2025/11/30 00:00:00+00,5461.21484375,450.862113223679
10947,14,1,7.14285714,2025/11/30 00:00:00+00,12761.30859375,540.061733492369
10948,20,0,0,2025/11/30 00:00:00+00,8265.68359375,524.81007174536
10949,40,0,0,2025/11/30 00:00:00+00,44946.51171875,1173.68359398971
10950,31,0,0,2025/11/30 00:00:00+00,8427.5,466.930099119948
10951,18,4,22.22222222,2025/11/30 00:00:00+00,3057.18359375,354.392613332066
10952,19,19,100,2025/11/30 00:00:00+00,2267.6875,261.829859918741
10953,45,0,0,2025/11/30 00:00:00+00,12301.96875,477.167300131117
10954,11,0,0,2025/11/30 00:00:00+00,7176.515625,431.744405984034
10955,23,1,4.34782609,2025/11/30 00:00:00+00,5986.19140625,405.183147897278
10956,45,0,0,2025/11/30 00:00:00+00,8508.23828125,414.460457191279
10957,33,4,12.12121212,2025/11/30 00:00:00+00,7435.29296875,593.938910222177
10958,17,0,0,2025/11/30 00:00:00+00,2339.453125,261.972160150581
10959,20,12,60,2025/11/30 00:00:00+00,12123.67578125,470.228190458581
10960,33,0,0,2025/11/30 00:00:00+00,6911.28125,461.254728602375
10961,25,9,36,2025/11/30 00:00:00+00,5313.66796875,389.955608327608
10962,56,8,14.28571429,2025/11/30 00:00:00+00,13785.18359375,817.969150898594
10963,15,0,0,2025/11/30 00:00:00+00,2850.53125,242.323361522415
10964,7,0,0,2025/11/30 00:00:00+00,3048.69140625,228.205181365567
10965,28,1,3.57142857,2025/11/30 00:00:00+00,4537.14453125,386.086095042016
10966,10,0,0,2025/11/30 00:00:00+00,1610.77734375,175.97442470595
10967,6,0,0,2025/11/30 00:00:00+00,825.78125,118.063407523655
10968,5,0,0,2025/11/30 00:00:00+00,5813.265625,361.771131764003
10969,16,1,6.25,2025/11/30 00:00:00+00,9869.54296875,406.186933736201
10970,40,0,0,2025/11/30 00:00:00+00,7349.28515625,371.95651674209
10971,43,0,0,2025/11/30 00:00:00+00,8210.359375,417.468019928734
10972,4,0,0,2025/11/30 00:00:00+00,1488963.55859375,9473.75918960245
10973,78,1,1.28205128,2025/11/30 00:00:00+00,18173.77734375,1100.74058048451
10974,8,0,0,2025/11/30 00:00:00+00,1502.55859375,159.381171205011
10975,52,0,0,2025/11/30 00:00:00+00,14180.21484375,493.261863012246
10976,7,0,0,2025/11/30 00:00:00+00,1213.61328125,144.92424604737
10977,43,3,6.97674419,2025/11/30 00:00:00+00,13393.8359375,729.63398311061
10978,18,1,5.55555556,2025/11/30 00:00:00+00,3435.375,275.125756883838
10979,38,2,5.26315789,2025/11/30 00:00:00+00,12367.94921875,469.657027165803
10980,35,3,8.57142857,2025/11/30 00:00:00+00,3526.0703125,415.943544868448
10981,28,8,28.57142857,2025/11/30 00:00:00+00,4440.58984375,299.605233232716
10982,33,1,3.03030303,2025/11/30 00:00:00+00,6371.70703125,480.848708901561
10983,55,25,45.45454545,2025/11/30 00:00:00+00,9547.44140625,533.221008951349
10984,53,1,1.88679245,2025/11/30 00:00:00+00,21764.20703125,739.89277534492
10985,5,0,0,2025/11/30 00:00:00+00,3251.36328125,315.336259380444
10986,14,0,0,2025/11/30 00:00:00+00,2440.1640625,230.103514545365
10987,46,0,0,2025/11/30 00:00:00+00,19102.75390625,576.887199274309
10988,18,0,0,2025/11/30 00:00:00+00,2359.11328125,257.172970906976
10989,12,0,0,2025/11/30 00:00:00+00,2248.29296875,205.957021483728
10990,51,0,0,2025/11/30 00:00:00+00,6112.75390625,435.559539200767
10991,22,0,0,2025/11/30 00:00:00+00,2720.77734375,223.389527321102
10992,34,2,5.88235294,2025/11/30 00:00:00+00,7432.92578125,489.921565238832
10993,23,0,0,2025/11/30 00:00:00+00,20343.796875,933.975419478027
10994,18,2,11.11111111,2025/11/30 00:00:00+00,2446.36328125,272.261023288857
10995,18,0,0,2025/11/30 00:00:00+00,3528.53515625,302.062047679352
10996,57,0,0,2025/11/30 00:00:00+00,9445.0546875,532.217553484336
10997,3,0,0,2025/11/30 00:00:00+00,429.1875,83.1534941656722
10998,74,0,0,2025/11/30 00:00:00+00,162875.79296875,3189.87607233183
10999,10,0,0,2025/11/30 00:00:00+00,2741.0234375,216.531877854235
11000,32,1,3.125,2025/11/30 00:00:00+00,11710.015625,532.620928465219
11001,15,0,0,2025/11/30 00:00:00+00,1905.34375,285.444318768972
11002,4,2,50,2025/11/30 00:00:00+00,5482.5625,331.296327700407
11003,20,2,10,2025/11/30 00:00:00+00,3186.984375,296.139417212964
11004,23,0,0,2025/11/30 00:00:00+00,4356.640625,342.619113559192
11005,14,2,14.28571429,2025/11/30 00:00:00+00,2853.77734375,230.901164666335
11006,37,0,0,2025/11/30 00:00:00+00,5770.75390625,334.846538931293
11007,15,0,0,2025/11/30 00:00:00+00,1924.1953125,262.076935245813
11008,44,0,0,2025/11/30 00:00:00+00,19385.3203125,617.893094401934
11009,60,0,0,2025/11/30 00:00:00+00,5533.0625,447.182864350327
11010,69,10,14.49275362,2025/11/30 00:00:00+00,5821.1796875,818.554368449679
11011,41,1,2.43902439,2025/11/30 00:00:00+00,9082.4140625,492.292817135072
11012,20,0,0,2025/11/30 00:00:00+00,20556.5078125,602.268584511636
11013,6,0,0,2025/11/30 00:00:00+00,1073.53515625,133.070272304032
11014,27,3,11.11111111,2025/11/30 00:00:00+00,17562.7109375,669.242401551826
11015,32,1,3.125,2025/11/30 00:00:00+00,16197.6328125,536.547427090228
11016,15,0,0,2025/11/30 00:00:00+00,12361.3359375,463.222292377773
11017,75,25,33.33333333,2025/11/30 00:00:00+00,16455.27734375,971.304970950701
11018,8,0,0,2025/11/30 00:00:00+00,1030.48828125,135.06073271527
11019,25,0,0,2025/11/30 00:00:00+00,3684.484375,359.426365431606
11020,30,8,26.66666667,2025/11/30 00:00:00+00,4060.53125,433.892243798268
11021,1,1,100,2025/11/30 00:00:00+00,734.1640625,108.655271796902
11022,28,2,7.14285714,2025/11/30 00:00:00+00,6047.89453125,311.995260580988
11023,50,0,0,2025/11/30 00:00:00+00,8844.64453125,429.62077202911
11024,40,0,0,2025/11/30 00:00:00+00,10854.3828125,574.901818303094
11025,27,2,7.40740741,2025/11/30 00:00:00+00,3433.8671875,357.88299749981
11026,12,0,0,2025/11/30 00:00:00+00,2831.7109375,288.759337641583
11027,58,1,1.72413793,2025/11/30 00:00:00+00,11389.5234375,704.522151828005
11028,28,0,0,2025/11/30 00:00:00+00,3244.79296875,354.013189937757
11029,60,0,0,2025/11/30 00:00:00+00,17863.9140625,920.429561908284
11030,25,1,4,2025/11/30 00:00:00+00,7136.72265625,436.223448601734
11031,27,1,3.7037037,2025/11/30 00:00:00+00,19701,630.533204438909
11032,25,0,0,2025/11/30 00:00:00+00,2440.64453125,269.74993219557
11033,23,1,4.34782609,2025/11/30 00:00:00+00,2719.68359375,307.526799558187
11034,18,7,38.88888889,2025/11/30 00:00:00+00,4832.9140625,497.96455176865
11035,17,1,5.88235294,2025/11/30 00:00:00+00,2331.359375,250.496434739701
11036,22,1,4.54545455,2025/11/30 00:00:00+00,4866.1171875,366.868004504129
11037,10,0,0,2025/11/30 00:00:00+00,14872.3828125,659.986630064785
11038,23,0,0,2025/11/30 00:00:00+00,14176.7734375,490.739021726116
11039,38,0,0,2025/11/30 00:00:00+00,6650.9375,512.338558888131
11040,25,0,0,2025/11/30 00:00:00+00,9609.9453125,763.15908596638
11041,34,9,26.47058824,2025/11/30 00:00:00+00,8488.72265625,717.352883194
11042,22,0,0,2025/11/30 00:00:00+00,5493.65234375,373.167079021078
11043,12,0,0,2025/11/30 00:00:00+00,2124.35546875,204.532527087266
11044,24,2,8.33333333,2025/11/30 00:00:00+00,6114.109375,469.037568552286
11045,30,0,0,2025/11/30 00:00:00+00,17713.9296875,598.881272150883
11046,49,4,8.16326531,2025/11/30 00:00:00+00,27604.50390625,783.506159994309
11047,47,0,0,2025/11/30 00:00:00+00,9924.74609375,502.63744363037
11048,26,0,0,2025/11/30 00:00:00+00,3347.9765625,362.184782971569
11049,8,6,75,2025/11/30 00:00:00+00,2053.8203125,187.138432156512
11050,19,2,10.52631579,2025/11/30 00:00:00+00,2627.7734375,349.812435907306
11051,7,0,0,2025/11/30 00:00:00+00,901.66796875,127.037797799809
11052,11,0,0,2025/11/30 00:00:00+00,2488.56640625,217.160758072767
11053,12,0,0,2025/11/30 00:00:00+00,1507.81640625,191.265252329568
11054,24,0,0,2025/11/30 00:00:00+00,2967.07421875,303.600474306916
11055,11,1,9.09090909,2025/11/30 00:00:00+00,3677.30078125,418.248812022355
11056,6,0,0,2025/11/30 00:00:00+00,1484.5625,159.450553932575
11057,37,4,10.81081081,2025/11/30 00:00:00+00,5792.66796875,647.818640898497
11058,22,1,4.54545455,2025/11/30 00:00:00+00,3189.71875,291.638373961691
11059,11,0,0,2025/11/30 00:00:00+00,11680.08984375,424.324338507443
11060,49,1,2.04081633,2025/11/30 00:00:00+00,13070.078125,599.56233000419
11061,42,4,9.52380952,2025/11/30 00:00:00+00,7425.28515625,408.237041096137
11062,25,4,16,2025/11/30 00:00:00+00,3157.828125,356.70773906249
11063,4,0,0,2025/11/30 00:00:00+00,75447.03515625,2144.29509901215
11064,7,0,0,2025/11/30 00:00:00+00,2085.51953125,190.89241090644
11065,43,0,0,2025/11/30 00:00:00+00,11273.7578125,722.934277313796
11066,14,1,7.14285714,2025/11/30 00:00:00+00,1817.87109375,293.625015024346
11067,48,0,0,2025/11/30 00:00:00+00,7647.0234375,414.580644512522
11068,28,0,0,2025/11/30 00:00:00+00,5082.20703125,378.280643665926
11069,21,10,47.61904762,2025/11/30 00:00:00+00,5967.62109375,380.196386785603
11070,14,0,0,2025/11/30 00:00:00+00,27536.30859375,1020.18487680805
11071,10,0,0,2025/11/30 00:00:00+00,1543.828125,182.43319795678
11072,19,1,5.26315789,2025/11/30 00:00:00+00,3704.21875,366.231104826492
11073,30,2,6.66666667,2025/11/30 00:00:00+00,3115.6328125,367.63512194474
11074,21,1,4.76190476,2025/11/30 00:00:00+00,3332.69140625,317.126076966829
11075,39,1,2.56410256,2025/11/30 00:00:00+00,8965.07421875,629.371347635106
11076,6,0,0,2025/11/30 00:00:00+00,895.203125,120.748858672545
11077,28,0,0,2025/11/30 00:00:00+00,3190.74609375,350.895344247176
11078,24,1,4.16666667,2025/11/30 00:00:00+00,2618.19140625,304.662882200996
11079,15,1,6.66666667,2025/11/30 00:00:00+00,3229.953125,255.775445381673
11080,8,2,25,2025/11/30 00:00:00+00,1217.421875,149.74697446769
11081,5,2,40,2025/11/30 00:00:00+00,2925.3515625,235.149751816026
11082,6,0,0,2025/11/30 00:00:00+00,773.5703125,113.924486553213
11083,25,0,0,2025/11/30 00:00:00+00,5792.23828125,383.003736220793
11084,48,0,0,2025/11/30 00:00:00+00,13197.3046875,488.744579700477
11085,27,2,7.40740741,2025/11/30 00:00:00+00,4709.83203125,375.69798394876
11086,8,0,0,2025/11/30 00:00:00+00,1143.64453125,146.818149591142
11087,22,0,0,2025/11/30 00:00:00+00,22771.5234375,704.722353506786
11088,59,0,0,2025/11/30 00:00:00+00,11898.94140625,509.644118180657
11089,199,0,0,2025/11/30 00:00:00+00,76613.59765625,2422.33063343157
11090,4,0,0,2025/11/30 00:00:00+00,34903.7265625,935.558357858777
11091,33,0,0,2025/11/30 00:00:00+00,6144.8359375,611.253733740216
11092,60,0,0,2025/11/30 00:00:00+00,12680.8671875,546.209924631918
11093,18,0,0,2025/11/30 00:00:00+00,5972.50390625,482.597386884014
11094,18,1,5.55555556,2025/11/30 00:00:00+00,48275.51953125,2170.01039512868
11095,7,0,0,2025/11/30 00:00:00+00,1182.16796875,140.717309468724
11096,14,2,14.28571429,2025/11/30 00:00:00+00,6306.5546875,400.026570201148
11097,46,1,2.17391304,2025/11/30 00:00:00+00,18752.84375,604.290547769659
11098,49,1,2.04081633,2025/11/30 00:00:00+00,22503.57421875,641.131067374993
11099,32,1,3.125,2025/11/30 00:00:00+00,41690.59765625,1207.29162740335
11100,10,0,0,2025/11/30 00:00:00+00,1562.140625,172.892436897236
11101,8,3,37.5,2025/11/30 00:00:00+00,1148.625,143.800616421771
11102,59,6,10.16949153,2025/11/30 00:00:00+00,15615.78515625,554.451878641193
11103,25,0,0,2025/11/30 00:00:00+00,17281.46484375,526.679180758876
11104,14,0,0,2025/11/30 00:00:00+00,3354.0546875,249.385905744049
11105,12,0,0,2025/11/30 00:00:00+00,3427.16796875,256.086258912318
11106,26,0,0,2025/11/30 00:00:00+00,3594.8125,350.12183764761
11107,6,1,16.66666667,2025/11/30 00:00:00+00,722.9921875,112.402193916671
11108,17,2,11.76470588,2025/11/30 00:00:00+00,11518.3203125,636.466309805476
11109,4,0,0,2025/11/30 00:00:00+00,808.36328125,115.155751786266
11110,10,0,0,2025/11/30 00:00:00+00,1438.875,162.075892932132
11111,64,2,3.125,2025/11/30 00:00:00+00,10660.8203125,523.388644879734
11112,12,1,8.33333333,2025/11/30 00:00:00+00,2629.69921875,247.635616024109
11113,8,0,0,2025/11/30 00:00:00+00,1364.140625,152.288924321071
11114,40,5,12.5,2025/11/30 00:00:00+00,7158.59765625,525.219028474108
11115,80,0,0,2025/11/30 00:00:00+00,31686.47265625,946.22502634402
11116,37,1,2.7027027,2025/11/30 00:00:00+00,7158.21484375,494.308084755783
11117,10,3,30,2025/11/30 00:00:00+00,13264.29296875,572.566634096571
11118,24,0,0,2025/11/30 00:00:00+00,12871.21875,567.324546631721
11119,21,1,4.76190476,2025/11/30 00:00:00+00,8487.9375,819.468282937264
11120,8,1,12.5,2025/11/30 00:00:00+00,1922.5078125,182.660106366997
11121,55,0,0,2025/11/30 00:00:00+00,14350.04296875,556.282915266169
11122,22,1,4.54545455,2025/11/30 00:00:00+00,3398.5078125,314.250981116936
11123,20,4,20,2025/11/30 00:00:00+00,4041.06640625,366.669026105193
11124,42,0,0,2025/11/30 00:00:00+00,17153.046875,620.065832835951
11125,28,0,0,2025/11/30 00:00:00+00,2773.05859375,348.413824529524
11126,31,0,0,2025/11/30 00:00:00+00,6624.66015625,556.219254966083
11127,18,2,11.11111111,2025/11/30 00:00:00+00,1869.05859375,237.952051096586
11128,10,3,30,2025/11/30 00:00:00+00,52403.5,1399.74553798694
11129,13,0,0,2025/11/30 00:00:00+00,1660.9140625,202.061624924056
11130,10,0,0,2025/11/30 00:00:00+00,3003.0390625,237.388520768844
11131,9,0,0,2025/11/30 00:00:00+00,2507.4765625,203.403279552573
11132,47,1,2.12765957,2025/11/30 00:00:00+00,162259.625,2611.22985993765
11133,9,0,0,2025/11/30 00:00:00+00,1705.9296875,205.31507363794
11134,31,0,0,2025/11/30 00:00:00+00,25617.34765625,693.918081321553
11135,23,0,0,2025/11/30 00:00:00+00,9870.05078125,468.431475441299
11136,23,0,0,2025/11/30 00:00:00+00,2028.2109375,290.400140639327
11137,43,1,2.3255814,2025/11/30 00:00:00+00,6233.93359375,392.148006793546
11138,16,0,0,2025/11/30 00:00:00+00,2132.91796875,228.87525661614
11139,9,0,0,2025/11/30 00:00:00+00,1432.51953125,167.457319524591
11140,5,0,0,2025/11/30 00:00:00+00,642.25,101.685269291405
11141,28,0,0,2025/11/30 00:00:00+00,61926.296875,1104.36460263244
11142,64,0,0,2025/11/30 00:00:00+00,37151.859375,1017.21069830155
11143,52,0,0,2025/11/30 00:00:00+00,12530.890625,521.481565491907
11144,17,2,11.76470588,2025/11/30 00:00:00+00,4167.3046875,293.698287441984
11145,25,0,0,2025/11/30 00:00:00+00,2516.59765625,312.916046988766
11146,7,0,0,2025/11/30 00:00:00+00,2719.109375,218.456332440122
11147,25,0,0,2025/11/30 00:00:00+00,4003.33984375,359.951154767834
11148,31,21,67.74193548,2025/11/30 00:00:00+00,6314.59765625,605.432280627778
11149,7,0,0,2025/11/30 00:00:00+00,956.84375,136.278317521438
11150,7,1,14.28571429,2025/11/30 00:00:00+00,1482.26953125,156.124517323031
11151,32,2,6.25,2025/11/30 00:00:00+00,5286.19140625,409.059631332098
11152,42,1,2.38095238,2025/11/30 00:00:00+00,9984.70703125,606.2985597934
11153,41,0,0,2025/11/30 00:00:00+00,7338.22265625,616.417193345626
11154,38,0,0,2025/11/30 00:00:00+00,6875.9921875,404.159913601573
11155,7,0,0,2025/11/30 00:00:00+00,996.36328125,132.198897040534
11156,24,1,4.16666667,2025/11/30 00:00:00+00,6472.515625,451.381360923982
11157,62,1,1.61290323,2025/11/30 00:00:00+00,17165.96875,569.797338902182
11158,74,0,0,2025/11/30 00:00:00+00,17698.52734375,643.273661903857
11159,53,2,3.77358491,2025/11/30 00:00:00+00,12921.8203125,921.339812315537
11160,9,4,44.44444444,2025/11/30 00:00:00+00,1799.703125,240.33220522612
11161,19,1,5.26315789,2025/11/30 00:00:00+00,3185.81640625,284.963309961596
11162,37,0,0,2025/11/30 00:00:00+00,9986.58984375,457.745262147701
11163,3,0,0,2025/11/30 00:00:00+00,25578.65234375,957.47882357582
11164,53,2,3.77358491,2025/11/30 00:00:00+00,13920.5625,653.148065235331
11165,60,0,0,2025/11/30 00:00:00+00,10307.40625,477.992160348061
11166,10,0,0,2025/11/30 00:00:00+00,65010.83984375,1054.09209809815
11167,15,0,0,2025/11/30 00:00:00+00,8154.50390625,418.512153912879
11168,21,0,0,2025/11/30 00:00:00+00,14378.2109375,497.916274457539
11169,39,0,0,2025/11/30 00:00:00+00,16371.43359375,604.234385700771
11170,26,1,3.84615385,2025/11/30 00:00:00+00,8276.49609375,494.944889940222
11171,53,1,1.88679245,2025/11/30 00:00:00+00,9480.47265625,730.539841308846
11172,70,6,8.57142857,2025/11/30 00:00:00+00,7721.99609375,472.459569674596
11173,32,0,0,2025/11/30 00:00:00+00,7577.55859375,464.141019498741
11174,41,17,41.46341463,2025/11/30 00:00:00+00,8460.7578125,515.916458210681
11175,35,19,54.28571429,2025/11/30 00:00:00+00,3600.59765625,429.612256473354
11176,56,3,5.35714286,2025/11/30 00:00:00+00,7772.6328125,413.835652131136
11177,63,1,1.58730159,2025/11/30 00:00:00+00,18210.359375,592.996191193084
11178,45,0,0,2025/11/30 00:00:00+00,18089.75390625,644.9002128929
11179,22,4,18.18181818,2025/11/30 00:00:00+00,2471.58984375,316.96676069735
11180,16,0,0,2025/11/30 00:00:00+00,2795.08203125,249.718918109569
11181,42,1,2.38095238,2025/11/30 00:00:00+00,5158.44140625,386.275485171507
11182,54,0,0,2025/11/30 00:00:00+00,10571.92578125,512.363839767993
11183,25,0,0,2025/11/30 00:00:00+00,3562.09375,357.712685223685
11184,11,1,9.09090909,2025/11/30 00:00:00+00,2349.80859375,210.329700667796
11185,6,0,0,2025/11/30 00:00:00+00,1245.41796875,147.072568263344
